Unnamed: 0,title,channelId,thumbnailUrl,videoId,type_video,viewCount,subscriberCount,videoCount,keywords,views/subscriber
652,"New Echo Pop: The Good, The Bad, &amp; The Confusing!",UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/FKDW-JmNNU8/mqdefault.jpg,FKDW-JmNNU8,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
653,Smart Home Camera Tip: Use a Smart Plug!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/IJF0EDjAMyA/mqdefault.jpg,IJF0EDjAMyA,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
654,VERY IMPRESSIVE! HomePod Mini Unboxing and Impressions,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/BaA5ZtHwUdI/mqdefault.jpg,BaA5ZtHwUdI,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
655,Amazon Alexa Music Update 2018 - Alexa Helps You,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/1t4HAhPyglk/mqdefault.jpg,1t4HAhPyglk,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
656,New Echo Hub: Amazon&#39;s BEST Echo with a Screen?!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/royvi81G24Q/mqdefault.jpg,royvi81G24Q,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
657,10 MORE Apple Watch Tips You Need To Know!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/c5_xFfGBq2c/mqdefault.jpg,c5_xFfGBq2c,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
658,5  Reasons WHY You Need an APPLE HomeKit SMART HOME!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/um3wEj8Zwug/mqdefault.jpg,um3wEj8Zwug,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
659,5 Reasons for a Smart Switch - Amazon Echo or Google Home,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/Fq4Tu1CtSHQ/mqdefault.jpg,Fq4Tu1CtSHQ,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
660,Why YOU Should BUY the iPad Air 5! 2 week Review (2022),UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/AL6eu4rhauw/mqdefault.jpg,AL6eu4rhauw,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
661,Echo Show Features - 5 Ways Screen Improves the Experience,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/cSOkPEr16yI/mqdefault.jpg,cSOkPEr16yI,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
662,AMAZON RING Partnering with POLICE - Neighborhood Surveillance?,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/vtchr7j-wS8/mqdefault.jpg,vtchr7j-wS8,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
663,10 iPad TIPS You Need to Know!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/03a5LJ8SeGk/mqdefault.jpg,03a5LJ8SeGk,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
664,5 THINGS TO CONSIDER Before Buying The APPLE WATCH SERIES 5,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/qTFJ5rJ5awo/mqdefault.jpg,qTFJ5rJ5awo,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
665,iPad Pro 2018 Smart Keyboard Folio - 1 week later,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/FgLBg8yRVP4/mqdefault.jpg,FgLBg8yRVP4,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
666,GOODBYE iPad Mini 6 - Reasons WHY!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/9HmKivEuUdE/mqdefault.jpg,9HmKivEuUdE,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
667,Future of Smart Home WiFi: Nest WiFi Router Review,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/LrZVBsgmiac/mqdefault.jpg,LrZVBsgmiac,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
668,15 Everyday Uses for Apple Vision Pro!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/ym8xqpQcCGc/mqdefault.jpg,ym8xqpQcCGc,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
669,Echo Hub vs Echo Show 8: Watch THIS Before You BUY!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/jfKMfhhg5aA/mqdefault.jpg,jfKMfhhg5aA,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
670,Alexa iPhone Music Bluetooth Commands - Stop and Start with your voice,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/vNLz7jCI6ZE/mqdefault.jpg,vNLz7jCI6ZE,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
671,Echo or HomePod Mini? 5 Things You NEED to Know!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/SzFvP6qc9C0/mqdefault.jpg,SzFvP6qc9C0,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
672,"BEFORE YOU BUY Echos, Fire TV &amp; Alexa Devices - AMAZON SEPTEMBER EVENT",UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/emfYQGFIJl8/mqdefault.jpg,emfYQGFIJl8,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
673,"10 HomeKit Updates for HomePod Mini, Apple TV &amp; Watch",UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/pWbrbg78Q5s/mqdefault.jpg,pWbrbg78Q5s,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
674,MORE Echo Home Automation! Alexa Routines &amp; Sensors,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/ZxZl6By4Kg8/mqdefault.jpg,ZxZl6By4Kg8,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
675,New Apple HomeKit Features Alexa and Google Need!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/F5mDRKuaxxA/mqdefault.jpg,F5mDRKuaxxA,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
676,The Smart Home is Changing! What YOU Need to Know,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/vQvyYHNQ9Ps/mqdefault.jpg,vQvyYHNQ9Ps,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
677,Amazon Echo Show 5 - Setup and First Look,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/xz9MvzF7f8I/mqdefault.jpg,xz9MvzF7f8I,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
678,Top 5 New Amazon Devices &amp; Updates for 2022!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/OQrd2WT_6MU/mqdefault.jpg,OQrd2WT_6MU,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
679,"New Alexa Features Coming! More Ads, Matter &amp; Routines",UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/Auwfgi_Aobk/mqdefault.jpg,Auwfgi_Aobk,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
680,REAL Reasons To BUY a Cellular Apple Watch!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/w9L33SzPo2U/mqdefault.jpg,w9L33SzPo2U,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
681,5 Easy Smart Home Automations Ideas I Use Daily,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/ykE3A2h2E-4/mqdefault.jpg,ykE3A2h2E-4,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
682,Top 10 Everyday Apple Watch Uses! Why You Need One,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/687RhgGGSiY/mqdefault.jpg,687RhgGGSiY,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
683,AVOID These Smart Home MISTAKES!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/mbPKNfQggRI/mqdefault.jpg,mbPKNfQggRI,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
684,Fire HD 8 Tablet Review - Is it worth it?,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/a5Z7CTXgir8/mqdefault.jpg,a5Z7CTXgir8,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
685,Should YOU Buy the NEW Echo Show 8 3rd Gen? (2023),UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/bscqRwvwYnU/mqdefault.jpg,bscqRwvwYnU,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
686,Should YOU Buy the NEW Fire TV Cube?,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/WwSmMpz522U/mqdefault.jpg,WwSmMpz522U,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
687,3 NEW HomePod MINI Colors YOU Need to SEE!,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/z57vVVI58xE/mqdefault.jpg,z57vVVI58xE,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
688,Top 10 Best Smart Home Devices in 2022,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/iOsFYpp1MCs/mqdefault.jpg,iOsFYpp1MCs,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
689,Amazon Alexa and Apple Music - Now on the Echo,UCFLyvD13JJG7gXrCmbK8uJQ,https://i.ytimg.com/vi/GGEx4F4kJcY/mqdefault.jpg,GGEx4F4kJcY,normal,25967645,159000,350,"""Craig's Tech Talk"" ""Tech Tips"" ""Tech Reviews"" ""Twitter @craigpoulsen"" ""Instagram @craig_poulsen"" ""Live Stream"" ""Amazon Alexa"" Alexa ""Amazon Echo"" ""Echo Dot"" ""Echo Plus"" ""Echo Show"" ""Fire TV Cube"" Apple Siri ""Apple Mac"" iMac iPad iPhone ""Home Pod"" ""Smart Devices"" googlepixel ""Smart Home"" ""Google Home"" ""Smart Assistants"" ""iPad Pro"" ""Apple Watch""",163.31852201257863
